Knot_index,x,y,sol_analytic,sol_PDDS,err,rerr
483,4.500000e+00,2.750000e+01,2.973698e+00,3.046003e+00,7.230533e-02,2.431496e-02
484,4.500000e+00,2.850000e+01,2.963885e+00,3.046003e+00,8.211827e-02,2.770630e-02
485,4.500000e+00,2.950000e+01,2.956701e+00,3.046003e+00,8.930197e-02,3.020325e-02
486,4.500000e+00,3.050000e+01,2.952785e+00,3.046003e+00,9.321825e-02,3.156960e-02
487,4.500000e+00,3.150000e+01,2.952736e+00,3.046003e+00,9.326695e-02,3.158662e-02
488,1.350000e+01,2.350000e+01,2.662997e+00,2.696063e+00,3.306652e-02,1.241703e-02
489,1.350000e+01,2.450000e+01,2.635567e+00,2.696063e+00,6.049617e-02,2.295376e-02
490,1.350000e+01,2.550000e+01,2.614359e+00,2.696063e+00,8.170437e-02,3.125217e-02
491,1.350000e+01,2.650000e+01,2.599904e+00,2.696063e+00,9.615886e-02,3.698554e-02
492,1.350000e+01,2.750000e+01,2.592631e+00,2.696063e+00,1.034326e-01,3.989483e-02
493,1.350000e+01,2.850000e+01,2.592807e+00,2.696063e+00,1.032566e-01,3.982425e-02
494,1.350000e+01,2.950000e+01,2.600497e+00,2.696063e+00,9.556581e-02,3.674905e-02
495,1.350000e+01,3.050000e+01,2.615535e+00,2.696063e+00,8.052797e-02,3.078833e-02
496,1.350000e+01,3.150000e+01,2.637516e+00,2.696063e+00,5.854733e-02,2.219791e-02
