Knot_index,x,y,sol_analytic,sol_PDDS,err,rerr
339,9.500000e+00,1.350000e+01,3.255504e+00,3.232354e+00,-2.315020e-02,7.111096e-03
340,1.050000e+01,1.350000e+01,3.240703e+00,3.218766e+00,-2.193619e-02,6.768960e-03
341,1.150000e+01,1.350000e+01,3.220904e+00,3.203299e+00,-1.760563e-02,5.466051e-03
342,1.250000e+01,1.350000e+01,3.196293e+00,3.181504e+00,-1.478886e-02,4.626878e-03
343,1.450000e+01,1.350000e+01,3.133931e+00,3.119591e+00,-1.433924e-02,4.575482e-03
344,1.550000e+01,1.350000e+01,3.097177e+00,3.086877e+00,-1.030005e-02,3.325625e-03
345,1.650000e+01,1.350000e+01,3.057612e+00,3.048600e+00,-9.012197e-03,2.947463e-03
346,1.750000e+01,1.350000e+01,3.016048e+00,3.006161e+00,-9.887935e-03,3.278440e-03
347,1.850000e+01,1.350000e+01,2.973346e+00,2.964457e+00,-8.888753e-03,2.989479e-03
348,1.950000e+01,1.350000e+01,2.930333e+00,2.923481e+00,-6.851642e-03,2.338179e-03
349,2.050000e+01,1.350000e+01,2.887743e+00,2.883773e+00,-3.969577e-03,1.374630e-03
350,2.150000e+01,1.350000e+01,2.846168e+00,2.843240e+00,-2.927372e-03,1.028531e-03
351,2.250000e+01,1.350000e+01,2.806040e+00,2.806040e+00,-8.881784e-16,3.165238e-16
