Knot_index,x,y,sol_analytic,sol_PDDS,err,rerr
55,5.000000e-01,5.000000e-01,1.000000e+00,1.032862e+00,3.286182e-02,3.286182e-02
56,5.000000e-01,5.277778e-01,9.961947e-01,1.026833e+00,3.063870e-02,3.075574e-02
57,5.000000e-01,5.555556e-01,9.848078e-01,1.011121e+00,2.631296e-02,2.671888e-02
58,5.000000e-01,5.833333e-01,9.659258e-01,9.923800e-01,2.645418e-02,2.738738e-02
59,5.000000e-01,6.111111e-01,9.396926e-01,9.625515e-01,2.285886e-02,2.432590e-02
60,5.000000e-01,6.388889e-01,9.063078e-01,9.307369e-01,2.442911e-02,2.695454e-02
61,5.000000e-01,6.666667e-01,8.660254e-01,8.890196e-01,2.299417e-02,2.655138e-02
62,5.000000e-01,6.944444e-01,8.191520e-01,8.422654e-01,2.311337e-02,2.821621e-02
63,5.000000e-01,7.222222e-01,7.660444e-01,7.803810e-01,1.433652e-02,1.871500e-02
64,5.000000e-01,7.500000e-01,7.071068e-01,7.245939e-01,1.748709e-02,2.473047e-02
65,5.000000e-01,7.777778e-01,6.427876e-01,6.561331e-01,1.334550e-02,2.076191e-02
66,5.000000e-01,8.055556e-01,5.735764e-01,5.858092e-01,1.223281e-02,2.132725e-02
67,5.000000e-01,8.333333e-01,5.000000e-01,5.080379e-01,8.037857e-03,1.607571e-02
68,5.000000e-01,8.611111e-01,4.226183e-01,4.304809e-01,7.862678e-03,1.860468e-02
69,5.000000e-01,8.888889e-01,3.420201e-01,3.419436e-01,-7.655002e-05,2.238173e-04
70,5.000000e-01,9.166667e-01,2.588190e-01,2.606988e-01,1.879780e-03,7.262912e-03
71,5.000000e-01,9.444444e-01,1.736482e-01,1.861230e-01,1.247487e-02,7.183990e-02
72,5.000000e-01,9.722222e-01,8.715574e-02,9.385694e-02,6.701198e-03,7.688763e-02
73,5.000000e-01,1.000000e+00,1.224647e-16,0.000000e+00,-1.224647e-16,1.000000e+00
74,7.500000e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-nan
75,7.500000e-01,2.777778e-02,6.162842e-02,6.169678e-02,6.835905e-05,1.109213e-03
76,7.500000e-01,5.555556e-02,1.227878e-01,1.229348e-01,1.469588e-04,1.196851e-03
77,7.500000e-01,8.333333e-02,1.830127e-01,1.862245e-01,3.211815e-03,1.754968e-02
78,7.500000e-01,1.111111e-01,2.418448e-01,2.428514e-01,1.006669e-03,4.162459e-03
79,7.500000e-01,1.388889e-01,2.988362e-01,2.960975e-01,-2.738754e-03,9.164733e-03
80,7.500000e-01,1.666667e-01,3.535534e-01,3.593226e-01,5.769244e-03,1.631789e-02
81,7.500000e-01,1.944444e-01,4.055798e-01,4.101992e-01,4.619374e-03,1.138956e-02
82,7.500000e-01,2.222222e-01,4.545195e-01,4.526045e-01,-1.914999e-03,4.213239e-03
83,7.500000e-01,2.500000e-01,5.000000e-01,4.986224e-01,-1.377646e-03,2.755291e-03
84,7.500000e-01,2.777778e-01,5.416752e-01,5.447140e-01,3.038764e-03,5.609936e-03
85,7.500000e-01,3.055556e-01,5.792280e-01,5.883064e-01,9.078467e-03,1.567339e-02
86,7.500000e-01,3.333333e-01,6.123724e-01,6.183071e-01,5.934664e-03,9.691266e-03
87,7.500000e-01,3.611111e-01,6.408564e-01,6.500916e-01,9.235264e-03,1.441082e-02
88,7.500000e-01,3.888889e-01,6.644630e-01,6.737906e-01,9.327601e-03,1.403780e-02
89,7.500000e-01,4.166667e-01,6.830127e-01,6.979436e-01,1.493085e-02,2.186029e-02
90,7.500000e-01,4.444444e-01,6.963642e-01,7.116184e-01,1.525419e-02,2.190547e-02
91,7.500000e-01,4.722222e-01,7.044160e-01,7.236270e-01,1.921102e-02,2.727227e-02
92,7.500000e-01,5.000000e-01,7.071068e-01,7.277416e-01,2.063478e-02,2.918198e-02
93,7.500000e-01,5.277778e-01,7.044160e-01,7.205338e-01,1.611780e-02,2.288109e-02
94,7.500000e-01,5.555556e-01,6.963642e-01,7.091618e-01,1.279756e-02,1.837768e-02
95,7.500000e-01,5.833333e-01,6.830127e-01,6.951746e-01,1.216192e-02,1.780629e-02
96,7.500000e-01,6.111111e-01,6.644630e-01,6.782778e-01,1.381483e-02,2.079096e-02
97,7.500000e-01,6.388889e-01,6.408564e-01,6.541745e-01,1.331808e-02,2.078169e-02
98,7.500000e-01,6.666667e-01,6.123724e-01,6.263402e-01,1.396779e-02,2.280930e-02
99,7.500000e-01,6.944444e-01,5.792280e-01,5.937861e-01,1.455812e-02,2.513367e-02
100,7.500000e-01,7.222222e-01,5.416752e-01,5.521324e-01,1.045713e-02,1.930517e-02
101,7.500000e-01,7.500000e-01,5.000000e-01,5.087473e-01,8.747315e-03,1.749463e-02
102,7.500000e-01,7.777778e-01,4.545195e-01,4.626451e-01,8.125633e-03,1.787741e-02
103,7.500000e-01,8.055556e-01,4.055798e-01,4.137102e-01,8.130385e-03,2.004633e-02
104,7.500000e-01,8.333333e-01,3.535534e-01,3.590534e-01,5.499982e-03,1.555630e-02
105,7.500000e-01,8.611111e-01,2.988362e-01,3.064549e-01,7.618709e-03,2.549459e-02
106,7.500000e-01,8.888889e-01,2.418448e-01,2.412508e-01,-5.939986e-04,2.456115e-03
107,7.500000e-01,9.166667e-01,1.830127e-01,1.853039e-01,2.291234e-03,1.251953e-02
108,7.500000e-01,9.444444e-01,1.227878e-01,1.313655e-01,8.577688e-03,6.985782e-02
109,7.500000e-01,9.722222e-01,6.162842e-02,6.646884e-02,4.840428e-03,7.854214e-02
110,7.500000e-01,1.000000e+00,8.659561e-17,0.000000e+00,-8.659561e-17,1.000000e+00
111,0.000000e+00,2.500000e-01,0.000000e+00,0.000000e+00,0.000000e+00,-nan
112,2.777778e-02,2.500000e-01,6.162842e-02,6.541933e-02,3.790918e-03,6.151250e-02
113,5.555556e-02,2.500000e-01,1.227878e-01,1.282593e-01,5.471516e-03,4.456074e-02
114,8.333333e-02,2.500000e-01,1.830127e-01,1.865334e-01,3.520652e-03,1.923720e-02
115,1.111111e-01,2.500000e-01,2.418448e-01,2.469703e-01,5.125579e-03,2.119367e-02
116,1.388889e-01,2.500000e-01,2.988362e-01,3.025706e-01,3.734407e-03,1.249650e-02
117,1.666667e-01,2.500000e-01,3.535534e-01,3.518656e-01,-1.687838e-03,4.773927e-03
118,1.944444e-01,2.500000e-01,4.055798e-01,4.067032e-01,1.123448e-03,2.769980e-03
119,2.222222e-01,2.500000e-01,4.545195e-01,4.625123e-01,7.992784e-03,1.758513e-02
120,2.777778e-01,2.500000e-01,5.416752e-01,5.470403e-01,5.365130e-03,9.904698e-03
121,3.055556e-01,2.500000e-01,5.792280e-01,5.901100e-01,1.088208e-02,1.878721e-02
122,3.333333e-01,2.500000e-01,6.123724e-01,6.153920e-01,3.019591e-03,4.930971e-03
123,3.611111e-01,2.500000e-01,6.408564e-01,6.640626e-01,2.320625e-02,3.621132e-02
124,3.888889e-01,2.500000e-01,6.644630e-01,6.783587e-01,1.389565e-02,2.091260e-02
125,4.166667e-01,2.500000e-01,6.830127e-01,6.957582e-01,1.274551e-02,1.866072e-02
126,4.444444e-01,2.500000e-01,6.963642e-01,7.059533e-01,9.589078e-03,1.377020e-02
127,4.722222e-01,2.500000e-01,7.044160e-01,7.152581e-01,1.084211e-02,1.539162e-02
128,5.277778e-01,2.500000e-01,7.044160e-01,7.187991e-01,1.438309e-02,2.041846e-02
129,5.555556e-01,2.500000e-01,6.963642e-01,7.108828e-01,1.451852e-02,2.084903e-02
130,5.833333e-01,2.500000e-01,6.830127e-01,6.953291e-01,1.231642e-02,1.803249e-02
131,6.111111e-01,2.500000e-01,6.644630e-01,6.709682e-01,6.505146e-03,9.790080e-03
132,6.388889e-01,2.500000e-01,6.408564e-01,6.482638e-01,7.407422e-03,1.155863e-02
133,6.666667e-01,2.500000e-01,6.123724e-01,6.191766e-01,6.804179e-03,1.111118e-02
134,6.944444e-01,2.500000e-01,5.792280e-01,5.861075e-01,6.879561e-03,1.187712e-02
135,7.222222e-01,2.500000e-01,5.416752e-01,5.409208e-01,-7.543978e-04,1.392712e-03
136,7.777778e-01,2.500000e-01,4.545195e-01,4.569023e-01,2.382859e-03,5.242590e-03
137,8.055556e-01,2.500000e-01,4.055798e-01,4.123315e-01,6.751719e-03,1.664708e-02
138,8.333333e-01,2.500000e-01,3.535534e-01,3.540627e-01,5.092913e-04,1.440493e-03
139,8.611111e-01,2.500000e-01,2.988362e-01,2.995875e-01,7.512891e-04,2.514050e-03
140,8.888889e-01,2.500000e-01,2.418448e-01,2.434844e-01,1.639604e-03,6.779573e-03
141,9.166667e-01,2.500000e-01,1.830127e-01,1.836210e-01,6.083385e-04,3.324023e-03
142,9.444444e-01,2.500000e-01,1.227878e-01,1.258021e-01,3.014337e-03,2.454915e-02
143,9.722222e-01,2.500000e-01,6.162842e-02,6.127221e-02,-3.562109e-04,5.779978e-03
144,1.000000e+00,2.500000e-01,8.659561e-17,0.000000e+00,-8.659561e-17,1.000000e+00
145,0.000000e+00,5.000000e-01,0.000000e+00,0.000000e+00,0.000000e+00,-nan
146,2.777778e-02,5.000000e-01,8.715574e-02,9.166812e-02,4.512378e-03,5.177373e-02
147,5.555556e-02,5.000000e-01,1.736482e-01,1.784372e-01,4.788996e-03,2.757873e-02
148,8.333333e-02,5.000000e-01,2.588190e-01,2.655456e-01,6.726562e-03,2.598944e-02
149,1.111111e-01,5.000000e-01,3.420201e-01,3.487349e-01,6.714780e-03,1.963270e-02
150,1.388889e-01,5.000000e-01,4.226183e-01,4.265480e-01,3.929782e-03,9.298656e-03
151,1.666667e-01,5.000000e-01,5.000000e-01,5.080787e-01,8.078700e-03,1.615740e-02
152,1.944444e-01,5.000000e-01,5.735764e-01,5.900638e-01,1.648741e-02,2.874492e-02
153,2.222222e-01,5.000000e-01,6.427876e-01,6.536944e-01,1.090678e-02,1.696794e-02
154,2.777778e-01,5.000000e-01,7.660444e-01,7.836180e-01,1.757353e-02,2.294061e-02
155,3.055556e-01,5.000000e-01,8.191520e-01,8.373522e-01,1.820020e-02,2.221834e-02
156,3.333333e-01,5.000000e-01,8.660254e-01,8.877229e-01,2.169747e-02,2.505408e-02
157,3.611111e-01,5.000000e-01,9.063078e-01,9.289301e-01,2.262233e-02,2.496098e-02
158,3.888889e-01,5.000000e-01,9.396926e-01,9.655338e-01,2.584114e-02,2.749957e-02
159,4.166667e-01,5.000000e-01,9.659258e-01,9.959275e-01,3.000169e-02,3.106004e-02
160,4.444444e-01,5.000000e-01,9.848078e-01,1.013475e+00,2.866743e-02,2.910967e-02
161,4.722222e-01,5.000000e-01,9.961947e-01,1.024156e+00,2.796144e-02,2.806825e-02
162,5.277778e-01,5.000000e-01,9.961947e-01,1.024823e+00,2.862851e-02,2.873786e-02
163,5.555556e-01,5.000000e-01,9.848078e-01,1.011951e+00,2.714283e-02,2.756155e-02
164,5.833333e-01,5.000000e-01,9.659258e-01,9.915762e-01,2.565038e-02,2.655523e-02
165,6.111111e-01,5.000000e-01,9.396926e-01,9.643907e-01,2.469803e-02,2.628309e-02
166,6.388889e-01,5.000000e-01,9.063078e-01,9.301775e-01,2.386970e-02,2.633730e-02
167,6.666667e-01,5.000000e-01,8.660254e-01,8.859514e-01,1.992596e-02,2.300851e-02
168,6.944444e-01,5.000000e-01,8.191520e-01,8.369117e-01,1.775961e-02,2.168048e-02
169,7.222222e-01,5.000000e-01,7.660444e-01,7.851611e-01,1.911669e-02,2.495506e-02
170,7.777778e-01,5.000000e-01,6.427876e-01,6.548224e-01,1.203479e-02,1.872281e-02
171,8.055556e-01,5.000000e-01,5.735764e-01,5.863758e-01,1.279937e-02,2.231503e-02
172,8.333333e-01,5.000000e-01,5.000000e-01,5.051489e-01,5.148884e-03,1.029777e-02
173,8.611111e-01,5.000000e-01,4.226183e-01,4.309818e-01,8.363541e-03,1.978982e-02
174,8.888889e-01,5.000000e-01,3.420201e-01,3.463905e-01,4.370318e-03,1.277796e-02
175,9.166667e-01,5.000000e-01,2.588190e-01,2.576488e-01,-1.170245e-03,4.521480e-03
176,9.444444e-01,5.000000e-01,1.736482e-01,1.715626e-01,-2.085552e-03,1.201021e-02
177,9.722222e-01,5.000000e-01,8.715574e-02,8.768476e-02,5.290174e-04,6.069794e-03
178,1.000000e+00,5.000000e-01,1.224647e-16,0.000000e+00,-1.224647e-16,1.000000e+00
179,0.000000e+00,7.500000e-01,0.000000e+00,0.000000e+00,0.000000e+00,-nan
180,2.777778e-02,7.500000e-01,6.162842e-02,6.283948e-02,1.211060e-03,1.965101e-02
181,5.555556e-02,7.500000e-01,1.227878e-01,1.239341e-01,1.146304e-03,9.335648e-03
182,8.333333e-02,7.500000e-01,1.830127e-01,1.912128e-01,8.200050e-03,4.480590e-02
183,1.111111e-01,7.500000e-01,2.418448e-01,2.471412e-01,5.296413e-03,2.190005e-02
184,1.388889e-01,7.500000e-01,2.988362e-01,3.057652e-01,6.928955e-03,2.318646e-02
185,1.666667e-01,7.500000e-01,3.535534e-01,3.674196e-01,1.386622e-02,3.921959e-02
186,1.944444e-01,7.500000e-01,4.055798e-01,4.200804e-01,1.450058e-02,3.575271e-02
187,2.222222e-01,7.500000e-01,4.545195e-01,4.612052e-01,6.685695e-03,1.470937e-02
188,2.777778e-01,7.500000e-01,5.416752e-01,5.525981e-01,1.092284e-02,2.016493e-02
189,3.055556e-01,7.500000e-01,5.792280e-01,5.972854e-01,1.805748e-02,3.117508e-02
190,3.333333e-01,7.500000e-01,6.123724e-01,6.333554e-01,2.098297e-02,3.426504e-02
191,3.611111e-01,7.500000e-01,6.408564e-01,6.509093e-01,1.005289e-02,1.568664e-02
192,3.888889e-01,7.500000e-01,6.644630e-01,6.768798e-01,1.241674e-02,1.868688e-02
193,4.166667e-01,7.500000e-01,6.830127e-01,6.936180e-01,1.060528e-02,1.552721e-02
194,4.444444e-01,7.500000e-01,6.963642e-01,7.094809e-01,1.311666e-02,1.883592e-02
195,4.722222e-01,7.500000e-01,7.044160e-01,7.209635e-01,1.654746e-02,2.349103e-02
196,5.277778e-01,7.500000e-01,7.044160e-01,7.205482e-01,1.613221e-02,2.290154e-02
197,5.555556e-01,7.500000e-01,6.963642e-01,7.137187e-01,1.735446e-02,2.492153e-02
198,5.833333e-01,7.500000e-01,6.830127e-01,6.969282e-01,1.391553e-02,2.037376e-02
199,6.111111e-01,7.500000e-01,6.644630e-01,6.768568e-01,1.239378e-02,1.865232e-02
200,6.388889e-01,7.500000e-01,6.408564e-01,6.485418e-01,7.685392e-03,1.199238e-02
201,6.666667e-01,7.500000e-01,6.123724e-01,6.297675e-01,1.739509e-02,2.840605e-02
202,6.944444e-01,7.500000e-01,5.792280e-01,5.937323e-01,1.450438e-02,2.504088e-02
203,7.222222e-01,7.500000e-01,5.416752e-01,5.521936e-01,1.051837e-02,1.941823e-02
204,7.777778e-01,7.500000e-01,4.545195e-01,4.637266e-01,9.207142e-03,2.025687e-02
205,8.055556e-01,7.500000e-01,4.055798e-01,4.083325e-01,2.752667e-03,6.786991e-03
206,8.333333e-01,7.500000e-01,3.535534e-01,3.622830e-01,8.729621e-03,2.469110e-02
207,8.611111e-01,7.500000e-01,2.988362e-01,3.036817e-01,4.845417e-03,1.621429e-02
208,8.888889e-01,7.500000e-01,2.418448e-01,2.452950e-01,3.450212e-03,1.426623e-02
209,9.166667e-01,7.500000e-01,1.830127e-01,1.913655e-01,8.352837e-03,4.564075e-02
210,9.444444e-01,7.500000e-01,1.227878e-01,1.273370e-01,4.549171e-03,3.704905e-02
211,9.722222e-01,7.500000e-01,6.162842e-02,5.842378e-02,-3.204637e-03,5.199934e-02
212,1.000000e+00,7.500000e-01,8.659561e-17,0.000000e+00,-8.659561e-17,1.000000e+00
