1.000000,0.000000,0.000000,0.000000
1.000000,0.023810,0.000000,0.000000
1.000000,0.047619,0.000000,0.000000
1.000000,0.071429,0.000000,0.000000
1.000000,0.095238,0.000000,0.000000
1.000000,0.119048,0.000000,0.000000
1.000000,0.142857,0.000000,0.000000
1.000000,0.166667,0.000000,0.000000
1.000000,0.190476,0.000000,0.000000
1.000000,0.214286,0.000000,0.000000
1.000000,0.238095,0.000000,0.000000
1.000000,0.261905,0.000000,0.000000
1.000000,0.285714,0.000000,0.000000
1.000000,0.309524,0.000000,0.000000
1.000000,0.333333,0.000000,0.000000
