-0.600000,0.600000,0.166710,-0.028782
-0.600000,0.612903,0.186168,-0.021977
-0.600000,0.625806,0.207448,-0.014815
-0.600000,0.638710,0.220272,-0.017552
-0.600000,0.651613,0.236937,-0.017864
-0.600000,0.664516,0.254344,-0.018823
-0.600000,0.677419,0.279304,-0.013587
-0.600000,0.690323,0.298569,-0.015373
-0.600000,0.703226,0.322618,-0.013666
-0.600000,0.716129,0.340029,-0.019852
-0.600000,0.729032,0.375223,-0.009470
-0.600000,0.741935,0.401006,-0.009675
-0.600000,0.754839,0.418386,-0.019416
-0.600000,0.767742,0.455993,-0.010017
-0.600000,0.780645,0.483019,-0.012241
-0.600000,0.793548,0.513523,-0.011981
-0.600000,0.806452,0.544157,-0.012535
-0.600000,0.819355,0.571967,-0.016805
-0.600000,0.832258,0.608283,-0.013409
-0.600000,0.845161,0.645340,-0.010058
-0.600000,0.858065,0.675547,-0.014288
-0.600000,0.870968,0.708333,-0.016612
-0.600000,0.883871,0.756101,-0.004571
-0.600000,0.896774,0.790065,-0.006891
-0.600000,0.909677,0.829540,-0.004198
-0.600000,0.922581,0.860588,-0.010370
-0.600000,0.935484,0.908529,-0.000025
-0.600000,0.948387,0.935239,-0.011225
-0.600000,0.961290,0.980955,-0.003672
-0.600000,0.974194,1.017003,-0.005976
-0.600000,0.987097,1.061769,0.000311
-0.600000,1.000000,1.100000,-0.000000
