0.333333,0.333333,-0.000000,-0.750000
0.333333,0.357143,-0.000000,-0.780262
0.333333,0.380952,-0.000000,-0.806160
0.333333,0.404762,-0.000000,-0.827550
0.333333,0.428571,-0.000000,-0.844312
0.333333,0.452381,-0.000000,-0.856353
0.333333,0.476190,-0.000000,-0.863604
0.333333,0.500000,-0.000000,-0.866025
0.333333,0.523810,-0.000000,-0.863604
0.333333,0.547619,-0.000000,-0.856353
0.333333,0.571429,-0.000000,-0.844312
0.333333,0.595238,-0.000000,-0.827550
0.333333,0.619048,-0.000000,-0.806160
0.333333,0.642857,-0.000000,-0.780262
0.333333,0.666667,-0.000000,-0.750000
