-0.200000,1.000000,1.100000,1.100000
-0.187097,1.000000,1.100000,1.100000
-0.174194,1.000000,1.100000,1.100000
-0.161290,1.000000,1.100000,1.100000
-0.148387,1.000000,1.100000,1.100000
-0.135484,1.000000,1.100000,1.100000
-0.122581,1.000000,1.100000,1.100000
-0.109677,1.000000,1.100000,1.100000
-0.096774,1.000000,1.100000,1.100000
-0.083871,1.000000,1.100000,1.100000
-0.070968,1.000000,1.100000,1.100000
-0.058065,1.000000,1.100000,1.100000
-0.045161,1.000000,1.100000,1.100000
-0.032258,1.000000,1.100000,1.100000
-0.019355,1.000000,1.100000,1.100000
-0.006452,1.000000,1.100000,1.100000
0.006452,1.000000,1.100000,1.100000
0.019355,1.000000,1.100000,1.100000
0.032258,1.000000,1.100000,1.100000
0.045161,1.000000,1.100000,1.100000
0.058065,1.000000,1.100000,1.100000
0.070968,1.000000,1.100000,1.100000
0.083871,1.000000,1.100000,1.100000
0.096774,1.000000,1.100000,1.100000
0.109677,1.000000,1.100000,1.100000
0.122581,1.000000,1.100000,1.100000
0.135484,1.000000,1.100000,1.100000
0.148387,1.000000,1.100000,1.100000
0.161290,1.000000,1.100000,1.100000
0.174194,1.000000,1.100000,1.100000
0.187097,1.000000,1.100000,1.100000
0.200000,1.000000,1.100000,1.100000
