0.200000,1.000000,1.100000,1.100000
0.212903,1.000000,1.100000,1.100000
0.225806,1.000000,1.100000,1.100000
0.238710,1.000000,1.100000,1.100000
0.251613,1.000000,1.100000,1.100000
0.264516,1.000000,1.100000,1.100000
0.277419,1.000000,1.100000,1.100000
0.290323,1.000000,1.100000,1.100000
0.303226,1.000000,1.100000,1.100000
0.316129,1.000000,1.100000,1.100000
0.329032,1.000000,1.100000,1.100000
0.341935,1.000000,1.100000,1.100000
0.354839,1.000000,1.100000,1.100000
0.367742,1.000000,1.100000,1.100000
0.380645,1.000000,1.100000,1.100000
0.393548,1.000000,1.100000,1.100000
0.406452,1.000000,1.100000,1.100000
0.419355,1.000000,1.100000,1.100000
0.432258,1.000000,1.100000,1.100000
0.445161,1.000000,1.100000,1.100000
0.458065,1.000000,1.100000,1.100000
0.470968,1.000000,1.100000,1.100000
0.483871,1.000000,1.100000,1.100000
0.496774,1.000000,1.100000,1.100000
0.509677,1.000000,1.100000,1.100000
0.522581,1.000000,1.100000,1.100000
0.535484,1.000000,1.100000,1.100000
0.548387,1.000000,1.100000,1.100000
0.561290,1.000000,1.100000,1.100000
0.574194,1.000000,1.100000,1.100000
0.587097,1.000000,1.100000,1.100000
0.600000,1.000000,1.100000,1.100000
