1.000000,0.500000,0.000000,0.000000
1.000000,0.508065,0.000000,0.000000
1.000000,0.516129,0.000000,0.000000
1.000000,0.524194,0.000000,0.000000
1.000000,0.532258,0.000000,0.000000
1.000000,0.540323,0.000000,0.000000
1.000000,0.548387,0.000000,0.000000
1.000000,0.556452,0.000000,0.000000
1.000000,0.564516,0.000000,0.000000
1.000000,0.572581,0.000000,0.000000
1.000000,0.580645,0.000000,0.000000
1.000000,0.588710,0.000000,0.000000
1.000000,0.596774,0.000000,0.000000
1.000000,0.604839,0.000000,0.000000
1.000000,0.612903,0.000000,0.000000
1.000000,0.620968,0.000000,0.000000
1.000000,0.629032,0.000000,0.000000
1.000000,0.637097,0.000000,0.000000
1.000000,0.645161,0.000000,0.000000
1.000000,0.653226,0.000000,0.000000
1.000000,0.661290,0.000000,0.000000
1.000000,0.669355,0.000000,0.000000
1.000000,0.677419,0.000000,0.000000
1.000000,0.685484,0.000000,0.000000
1.000000,0.693548,0.000000,0.000000
1.000000,0.701613,0.000000,0.000000
1.000000,0.709677,0.000000,0.000000
1.000000,0.717742,0.000000,0.000000
1.000000,0.725806,0.000000,0.000000
1.000000,0.733871,0.000000,0.000000
1.000000,0.741935,0.000000,0.000000
1.000000,0.750000,0.000000,0.000000
