1.000000,0.000000,-0.432770,-0.432770
1.000000,0.016129,-0.394597,-0.394597
1.000000,0.032258,-0.346446,-0.346446
1.000000,0.048387,-0.289534,-0.289534
1.000000,0.064516,-0.225301,-0.225301
1.000000,0.080645,-0.155370,-0.155370
1.000000,0.096774,-0.081510,-0.081510
1.000000,0.112903,-0.005590,-0.005590
1.000000,0.129032,0.070472,0.070472
1.000000,0.145161,0.144752,0.144752
1.000000,0.161290,0.215372,0.215372
1.000000,0.177419,0.280545,0.280545
1.000000,0.193548,0.338624,0.338624
1.000000,0.209677,0.388141,0.388141
1.000000,0.225806,0.427842,0.427842
1.000000,0.241935,0.456725,0.456725
1.000000,0.258065,0.474058,0.474058
1.000000,0.274194,0.479404,0.479404
1.000000,0.290323,0.472627,0.472627
1.000000,0.306452,0.453899,0.453899
1.000000,0.322581,0.423693,0.423693
1.000000,0.338710,0.382773,0.382773
1.000000,0.354839,0.332174,0.332174
1.000000,0.370968,0.273175,0.273175
1.000000,0.387097,0.207268,0.207268
1.000000,0.403226,0.136120,0.136120
1.000000,0.419355,0.061530,0.061530
1.000000,0.435484,-0.014616,-0.014616
1.000000,0.451613,-0.090392,-0.090392
1.000000,0.467742,-0.163883,-0.163883
1.000000,0.483871,-0.233229,-0.233229
1.000000,0.500000,-0.296678,-0.296678
