0.700000,0.900000,1.245490,-0.104510
0.700000,0.903226,1.242607,-0.099583
0.700000,0.906452,1.237695,-0.096660
0.700000,0.909677,1.232815,-0.093681
0.700000,0.912903,1.227970,-0.090643
0.700000,0.916129,1.223162,-0.087547
0.700000,0.919355,1.218390,-0.084392
0.700000,0.922581,1.213652,-0.081183
0.700000,0.925806,1.208945,-0.077923
0.700000,0.929032,1.204264,-0.074617
0.700000,0.932258,1.199609,-0.071267
0.700000,0.935484,1.194975,-0.067879
0.700000,0.938710,1.190362,-0.064453
0.700000,0.941935,1.185768,-0.060992
0.700000,0.945161,1.181192,-0.057498
0.700000,0.948387,1.176632,-0.053973
0.700000,0.951613,1.172085,-0.050423
0.700000,0.954839,1.167549,-0.046848
0.700000,0.958065,1.163024,-0.043251
0.700000,0.961290,1.158507,-0.039635
0.700000,0.964516,1.153997,-0.036002
0.700000,0.967742,1.149492,-0.032355
0.700000,0.970968,1.144988,-0.028698
0.700000,0.974194,1.140482,-0.025036
0.700000,0.977419,1.135970,-0.021373
0.700000,0.980645,1.131450,-0.017712
0.700000,0.983871,1.126920,-0.014056
0.700000,0.987097,1.122380,-0.010406
0.700000,0.990323,1.117834,-0.006758
0.700000,0.993548,1.113283,-0.003113
0.700000,0.996774,1.108731,0.000532
0.700000,1.000000,1.100000,0.000000
