0.200000,0.600000,1.656384,-0.002633
0.212903,0.600000,1.689714,-0.000025
0.225806,0.600000,1.722663,0.003171
0.238710,0.600000,1.759690,0.011463
0.251613,0.600000,1.783044,0.007147
0.264516,0.600000,1.811112,0.008655
0.277419,0.600000,1.830142,0.002279
0.290323,0.600000,1.841549,-0.010524
0.303226,0.600000,1.887509,0.012463
0.316129,0.600000,1.897565,0.000818
0.329032,0.600000,1.921769,0.004630
0.341935,0.600000,1.943763,0.007575
0.354839,0.600000,1.968762,0.014899
0.367742,0.600000,1.981805,0.011670
0.380645,0.600000,1.982614,-0.002364
0.393548,0.600000,2.003724,0.005357
0.406452,0.600000,2.011666,0.001387
0.419355,0.600000,2.026575,0.005879
0.432258,0.600000,2.032961,0.003360
0.445161,0.600000,2.042198,0.005221
0.458065,0.600000,2.044671,0.001856
0.470968,0.600000,2.052811,0.005708
0.483871,0.600000,2.053176,0.003340
0.496774,0.600000,2.062264,0.011256
0.509677,0.600000,2.053011,0.002394
0.522581,0.600000,2.051374,0.002709
0.535484,0.600000,2.058712,0.013559
0.548387,0.600000,2.053778,0.013689
0.561290,0.600000,2.028330,-0.005151
0.574194,0.600000,2.025360,0.000021
0.587097,0.600000,2.013855,-0.001821
0.600000,0.600000,1.994215,-0.010294
