0.000000,0.333333,0.000000,0.000000
0.023810,0.333333,-0.000000,-0.064718
0.047619,0.333333,-0.000000,-0.129074
0.071429,0.333333,-0.000000,-0.192709
0.095238,0.333333,-0.000000,-0.255265
0.119048,0.333333,-0.000000,-0.316395
0.142857,0.333333,-0.000000,-0.375754
0.166667,0.333333,-0.000000,-0.433013
0.190476,0.333333,-0.000000,-0.487849
0.214286,0.333333,-0.000000,-0.539958
0.238095,0.333333,-0.000000,-0.589047
0.261905,0.333333,-0.000000,-0.634841
0.285714,0.333333,-0.000000,-0.677086
0.309524,0.333333,-0.000000,-0.715544
0.333333,0.333333,-0.000000,-0.750000
