0.700000,1.000000,1.100000,1.100000
0.703226,1.000000,1.100000,1.100000
0.706452,1.000000,1.100000,1.100000
0.709677,1.000000,1.100000,1.100000
0.712903,1.000000,1.100000,1.100000
0.716129,1.000000,1.100000,1.100000
0.719355,1.000000,1.100000,1.100000
0.722581,1.000000,1.100000,1.100000
0.725806,1.000000,1.100000,1.100000
0.729032,1.000000,1.100000,1.100000
0.732258,1.000000,1.100000,1.100000
0.735484,1.000000,1.100000,1.100000
0.738710,1.000000,1.100000,1.100000
0.741935,1.000000,1.100000,1.100000
0.745161,1.000000,1.100000,1.100000
0.748387,1.000000,1.100000,1.100000
0.751613,1.000000,1.100000,1.100000
0.754839,1.000000,1.100000,1.100000
0.758065,1.000000,1.100000,1.100000
0.761290,1.000000,1.100000,1.100000
0.764516,1.000000,1.100000,1.100000
0.767742,1.000000,1.100000,1.100000
0.770968,1.000000,1.100000,1.100000
0.774194,1.000000,1.100000,1.100000
0.777419,1.000000,1.100000,1.100000
0.780645,1.000000,1.100000,1.100000
0.783871,1.000000,1.100000,1.100000
0.787097,1.000000,1.100000,1.100000
0.790323,1.000000,1.100000,1.100000
0.793548,1.000000,1.100000,1.100000
0.796774,1.000000,1.100000,1.100000
0.800000,1.000000,1.100000,1.100000
