Knot_index,x,y,sol_analytic,sol_PDDS,err,rerr
0,5.000000e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-nan
1,5.000000e-01,1.612903e-02,5.064917e-02,-1.782032e-06,-5.065095e-02,1.000035e+00
2,5.000000e-01,3.225806e-02,1.011683e-01,-3.511995e-06,-1.011718e-01,1.000035e+00
3,5.000000e-01,4.838710e-02,1.514278e-01,-5.103268e-06,-1.514329e-01,1.000034e+00
4,5.000000e-01,6.451613e-02,2.012985e-01,-7.109926e-06,-2.013056e-01,1.000035e+00
5,5.000000e-01,8.064516e-02,2.506525e-01,-8.891729e-06,-2.506614e-01,1.000035e+00
6,5.000000e-01,9.677419e-02,2.993631e-01,-1.057229e-05,-2.993737e-01,1.000035e+00
7,5.000000e-01,1.129032e-01,3.473053e-01,-1.247076e-05,-3.473177e-01,1.000036e+00
8,5.000000e-01,1.290323e-01,3.943559e-01,-1.430632e-05,-3.943702e-01,1.000036e+00
9,5.000000e-01,1.451613e-01,4.403942e-01,-1.657340e-05,-4.404107e-01,1.000038e+00
10,5.000000e-01,1.612903e-01,4.853020e-01,-1.796077e-05,-4.853199e-01,1.000037e+00
11,5.000000e-01,1.774194e-01,5.289640e-01,-1.975055e-05,-5.289838e-01,1.000037e+00
12,5.000000e-01,1.935484e-01,5.712682e-01,-2.168787e-05,-5.712899e-01,1.000038e+00
13,5.000000e-01,2.096774e-01,6.121060e-01,-2.381295e-05,-6.121298e-01,1.000039e+00
14,5.000000e-01,2.258065e-01,6.513725e-01,-2.600182e-05,-6.513985e-01,1.000040e+00
15,5.000000e-01,2.419355e-01,6.889669e-01,-2.759889e-05,-6.889945e-01,1.000040e+00
16,5.000000e-01,2.580645e-01,7.247928e-01,-2.987586e-05,-7.248227e-01,1.000041e+00
17,5.000000e-01,2.741935e-01,7.587581e-01,-3.166224e-05,-7.587898e-01,1.000042e+00
18,5.000000e-01,2.903226e-01,7.907757e-01,-3.333682e-05,-7.908091e-01,1.000042e+00
19,5.000000e-01,3.064516e-01,8.207634e-01,-3.558027e-05,-8.207990e-01,1.000043e+00
20,5.000000e-01,3.225806e-01,8.486443e-01,-3.733486e-05,-8.486816e-01,1.000044e+00
21,5.000000e-01,3.387097e-01,8.743466e-01,-3.887202e-05,-8.743855e-01,1.000044e+00
22,5.000000e-01,3.548387e-01,8.978045e-01,-4.066155e-05,-8.978452e-01,1.000045e+00
23,5.000000e-01,3.709677e-01,9.189578e-01,-4.205231e-05,-9.189999e-01,1.000046e+00
24,5.000000e-01,3.870968e-01,9.377521e-01,-4.313708e-05,-9.377953e-01,1.000046e+00
25,5.000000e-01,4.032258e-01,9.541393e-01,-4.476469e-05,-9.541840e-01,1.000047e+00
26,5.000000e-01,4.193548e-01,9.680771e-01,-4.533784e-05,-9.681225e-01,1.000047e+00
27,5.000000e-01,4.354839e-01,9.795299e-01,-4.636873e-05,-9.795763e-01,1.000047e+00
28,5.000000e-01,4.516129e-01,9.884683e-01,-4.707416e-05,-9.885154e-01,1.000048e+00
29,5.000000e-01,4.677419e-01,9.948693e-01,-4.740518e-05,-9.949167e-01,1.000048e+00
30,5.000000e-01,4.838710e-01,9.987165e-01,-4.786385e-05,-9.987644e-01,1.000048e+00
31,5.000000e-01,5.000000e-01,1.000000e+00,-4.783224e-05,-1.000048e+00,1.000048e+00
32,5.000000e-01,5.161290e-01,9.987165e-01,-4.763958e-05,-9.987641e-01,1.000048e+00
33,5.000000e-01,5.322581e-01,9.948693e-01,-4.733239e-05,-9.949167e-01,1.000048e+00
34,5.000000e-01,5.483871e-01,9.884683e-01,-4.689147e-05,-9.885152e-01,1.000047e+00
35,5.000000e-01,5.645161e-01,9.795299e-01,-4.622642e-05,-9.795762e-01,1.000047e+00
36,5.000000e-01,5.806452e-01,9.680771e-01,-4.537862e-05,-9.681225e-01,1.000047e+00
37,5.000000e-01,5.967742e-01,9.541393e-01,-4.437906e-05,-9.541836e-01,1.000047e+00
38,5.000000e-01,6.129032e-01,9.377521e-01,-4.304387e-05,-9.377952e-01,1.000046e+00
39,5.000000e-01,6.290323e-01,9.189578e-01,-4.184745e-05,-9.189997e-01,1.000046e+00
40,5.000000e-01,6.451613e-01,8.978045e-01,-4.008308e-05,-8.978446e-01,1.000045e+00
41,5.000000e-01,6.612903e-01,8.743466e-01,-3.856115e-05,-8.743852e-01,1.000044e+00
42,5.000000e-01,6.774194e-01,8.486443e-01,-3.722125e-05,-8.486815e-01,1.000044e+00
43,5.000000e-01,6.935484e-01,8.207634e-01,-3.507339e-05,-8.207985e-01,1.000043e+00
44,5.000000e-01,7.096774e-01,7.907757e-01,-3.346518e-05,-7.908092e-01,1.000042e+00
45,5.000000e-01,7.258065e-01,7.587581e-01,-3.141813e-05,-7.587895e-01,1.000041e+00
46,5.000000e-01,7.419355e-01,7.247928e-01,-2.995248e-05,-7.248227e-01,1.000041e+00
47,5.000000e-01,7.580645e-01,6.889669e-01,-2.765858e-05,-6.889946e-01,1.000040e+00
48,5.000000e-01,7.741935e-01,6.513725e-01,-2.571578e-05,-6.513982e-01,1.000039e+00
49,5.000000e-01,7.903226e-01,6.121060e-01,-2.403008e-05,-6.121300e-01,1.000039e+00
50,5.000000e-01,8.064516e-01,5.712682e-01,-2.161325e-05,-5.712898e-01,1.000038e+00
51,5.000000e-01,8.225806e-01,5.289640e-01,-1.986563e-05,-5.289839e-01,1.000038e+00
52,5.000000e-01,8.387097e-01,4.853020e-01,-1.822421e-05,-4.853202e-01,1.000038e+00
53,5.000000e-01,8.548387e-01,4.403942e-01,-1.581411e-05,-4.404100e-01,1.000036e+00
54,5.000000e-01,8.709677e-01,3.943559e-01,-1.417796e-05,-3.943700e-01,1.000036e+00
55,5.000000e-01,8.870968e-01,3.473053e-01,-1.227612e-05,-3.473175e-01,1.000035e+00
56,5.000000e-01,9.032258e-01,2.993631e-01,-1.034515e-05,-2.993735e-01,1.000035e+00
57,5.000000e-01,9.193548e-01,2.506525e-01,-8.780745e-06,-2.506613e-01,1.000035e+00
58,5.000000e-01,9.354839e-01,2.012985e-01,-7.309526e-06,-2.013058e-01,1.000036e+00
59,5.000000e-01,9.516129e-01,1.514278e-01,-5.171113e-06,-1.514329e-01,1.000034e+00
60,5.000000e-01,9.677419e-01,1.011683e-01,-3.510408e-06,-1.011718e-01,1.000035e+00
61,5.000000e-01,9.838710e-01,5.064917e-02,-1.849619e-06,-5.065102e-02,1.000037e+00
62,5.000000e-01,1.000000e+00,1.454732e-15,0.000000e+00,-1.454732e-15,1.000000e+00
63,0.000000e+00,5.000000e-01,0.000000e+00,0.000000e+00,0.000000e+00,-nan
64,1.612903e-02,5.000000e-01,5.064917e-02,-1.866535e-06,-5.065104e-02,1.000037e+00
65,3.225806e-02,5.000000e-01,1.011683e-01,-3.574616e-06,-1.011719e-01,1.000035e+00
66,4.838710e-02,5.000000e-01,1.514278e-01,-5.250373e-06,-1.514330e-01,1.000035e+00
67,6.451613e-02,5.000000e-01,2.012985e-01,-7.224483e-06,-2.013057e-01,1.000036e+00
68,8.064516e-02,5.000000e-01,2.506525e-01,-8.821228e-06,-2.506614e-01,1.000035e+00
69,9.677419e-02,5.000000e-01,2.993631e-01,-1.053346e-05,-2.993737e-01,1.000035e+00
70,1.129032e-01,5.000000e-01,3.473053e-01,-1.257748e-05,-3.473178e-01,1.000036e+00
71,1.290323e-01,5.000000e-01,3.943559e-01,-1.433593e-05,-3.943702e-01,1.000036e+00
72,1.451613e-01,5.000000e-01,4.403942e-01,-1.625166e-05,-4.404104e-01,1.000037e+00
73,1.612903e-01,5.000000e-01,4.853020e-01,-1.798128e-05,-4.853199e-01,1.000037e+00
74,1.774194e-01,5.000000e-01,5.289640e-01,-2.013580e-05,-5.289841e-01,1.000038e+00
75,1.935484e-01,5.000000e-01,5.712682e-01,-2.200843e-05,-5.712902e-01,1.000039e+00
76,2.096774e-01,5.000000e-01,6.121060e-01,-2.380860e-05,-6.121298e-01,1.000039e+00
77,2.258065e-01,5.000000e-01,6.513725e-01,-2.600145e-05,-6.513985e-01,1.000040e+00
78,2.419355e-01,5.000000e-01,6.889669e-01,-2.822557e-05,-6.889951e-01,1.000041e+00
79,2.580645e-01,5.000000e-01,7.247928e-01,-2.993370e-05,-7.248227e-01,1.000041e+00
80,2.741935e-01,5.000000e-01,7.587581e-01,-3.160116e-05,-7.587897e-01,1.000042e+00
81,2.903226e-01,5.000000e-01,7.907757e-01,-3.378645e-05,-7.908095e-01,1.000043e+00
82,3.064516e-01,5.000000e-01,8.207634e-01,-3.544987e-05,-8.207989e-01,1.000043e+00
83,3.225806e-01,5.000000e-01,8.486443e-01,-3.724597e-05,-8.486815e-01,1.000044e+00
84,3.387097e-01,5.000000e-01,8.743466e-01,-3.877569e-05,-8.743854e-01,1.000044e+00
85,3.548387e-01,5.000000e-01,8.978045e-01,-4.033584e-05,-8.978449e-01,1.000045e+00
86,3.709677e-01,5.000000e-01,9.189578e-01,-4.201065e-05,-9.189998e-01,1.000046e+00
87,3.870968e-01,5.000000e-01,9.377521e-01,-4.322142e-05,-9.377954e-01,1.000046e+00
88,4.032258e-01,5.000000e-01,9.541393e-01,-4.445931e-05,-9.541837e-01,1.000047e+00
89,4.193548e-01,5.000000e-01,9.680771e-01,-4.538979e-05,-9.681225e-01,1.000047e+00
90,4.354839e-01,5.000000e-01,9.795299e-01,-4.651145e-05,-9.795765e-01,1.000047e+00
91,4.516129e-01,5.000000e-01,9.884683e-01,-4.712039e-05,-9.885154e-01,1.000048e+00
92,4.677419e-01,5.000000e-01,9.948693e-01,-4.735797e-05,-9.949167e-01,1.000048e+00
93,4.838710e-01,5.000000e-01,9.987165e-01,-4.787600e-05,-9.987644e-01,1.000048e+00
94,5.161290e-01,5.000000e-01,9.987165e-01,-4.765036e-05,-9.987642e-01,1.000048e+00
95,5.322581e-01,5.000000e-01,9.948693e-01,-4.746692e-05,-9.949168e-01,1.000048e+00
96,5.483871e-01,5.000000e-01,9.884683e-01,-4.686627e-05,-9.885152e-01,1.000047e+00
97,5.645161e-01,5.000000e-01,9.795299e-01,-4.620453e-05,-9.795761e-01,1.000047e+00
98,5.806452e-01,5.000000e-01,9.680771e-01,-4.530599e-05,-9.681224e-01,1.000047e+00
99,5.967742e-01,5.000000e-01,9.541393e-01,-4.451635e-05,-9.541838e-01,1.000047e+00
100,6.129032e-01,5.000000e-01,9.377521e-01,-4.280047e-05,-9.377949e-01,1.000046e+00
101,6.290323e-01,5.000000e-01,9.189578e-01,-4.174356e-05,-9.189996e-01,1.000045e+00
102,6.451613e-01,5.000000e-01,8.978045e-01,-4.041989e-05,-8.978450e-01,1.000045e+00
103,6.612903e-01,5.000000e-01,8.743466e-01,-3.860173e-05,-8.743852e-01,1.000044e+00
104,6.774194e-01,5.000000e-01,8.486443e-01,-3.682467e-05,-8.486811e-01,1.000043e+00
105,6.935484e-01,5.000000e-01,8.207634e-01,-3.487409e-05,-8.207983e-01,1.000042e+00
106,7.096774e-01,5.000000e-01,7.907757e-01,-3.308004e-05,-7.908088e-01,1.000042e+00
107,7.258065e-01,5.000000e-01,7.587581e-01,-3.179775e-05,-7.587899e-01,1.000042e+00
108,7.419355e-01,5.000000e-01,7.247928e-01,-2.940898e-05,-7.248222e-01,1.000041e+00
109,7.580645e-01,5.000000e-01,6.889669e-01,-2.769239e-05,-6.889946e-01,1.000040e+00
110,7.741935e-01,5.000000e-01,6.513725e-01,-2.592066e-05,-6.513984e-01,1.000040e+00
111,7.903226e-01,5.000000e-01,6.121060e-01,-2.380925e-05,-6.121298e-01,1.000039e+00
112,8.064516e-01,5.000000e-01,5.712682e-01,-2.157794e-05,-5.712898e-01,1.000038e+00
113,8.225806e-01,5.000000e-01,5.289640e-01,-1.978447e-05,-5.289838e-01,1.000037e+00
114,8.387097e-01,5.000000e-01,4.853020e-01,-1.792754e-05,-4.853199e-01,1.000037e+00
115,8.548387e-01,5.000000e-01,4.403942e-01,-1.611111e-05,-4.404103e-01,1.000037e+00
116,8.709677e-01,5.000000e-01,3.943559e-01,-1.406534e-05,-3.943699e-01,1.000036e+00
117,8.870968e-01,5.000000e-01,3.473053e-01,-1.259089e-05,-3.473178e-01,1.000036e+00
118,9.032258e-01,5.000000e-01,2.993631e-01,-1.059360e-05,-2.993737e-01,1.000035e+00
119,9.193548e-01,5.000000e-01,2.506525e-01,-8.883735e-06,-2.506614e-01,1.000035e+00
120,9.354839e-01,5.000000e-01,2.012985e-01,-7.015392e-06,-2.013055e-01,1.000035e+00
121,9.516129e-01,5.000000e-01,1.514278e-01,-5.103483e-06,-1.514329e-01,1.000034e+00
122,9.677419e-01,5.000000e-01,1.011683e-01,-3.588361e-06,-1.011719e-01,1.000035e+00
123,9.838710e-01,5.000000e-01,5.064917e-02,-1.686186e-06,-5.065086e-02,1.000033e+00
124,1.000000e+00,5.000000e-01,1.454732e-15,0.000000e+00,-1.454732e-15,1.000000e+00
